Id,SalePrice
2734,140262.03409168092
2735,142570.36365940186
2736,128343.80056005195
2737,118697.16868783852
2738,143220.38571157627
2739,156226.49972985897
2740,135627.2052043582
2741,153999.19418147247
2742,158461.14945561287
2743,151315.613904808
2744,149685.63662058074
2745,137407.58021376265
2746,131571.18996900736
2747,159390.73455723329
2748,130361.84837648897
2749,126351.40490430029
2750,123117.00665256647
2751,124495.42959188494
2752,187774.3614232532
2753,142372.20680254826
2754,171154.93937404608
2755,146571.32699487184
2756,87302.2249722228
2757,70643.42243831987
2758,83019.3752809616
2759,167202.36332600034
2760,118782.89392126151
2761,144197.97459616873
2762,150316.5499255681
2763,157301.03099235034
2764,152008.58058695513
2765,250001.6178868007
2766,125874.55267355243
2767,88647.0395162167
2768,130814.08054852704
2769,143484.4479296721
2770,137036.90026009202
2771,107415.2431355016
2772,110158.39959128268
2773,161358.89518205187
2774,140465.6769290262
2775,106726.06164563882
2776,143891.29727829932
2777,156655.37932053147
2778,94884.19194464636
2779,126845.31293493256
2780,95847.70922330389
2781,91231.16601021399
2782,99680.85991912695
2783,100500.4889944609
2784,117231.41441574662
2785,141707.64251136078
2786,63302.11888962814
2787,121727.25060243577
2788,86484.40762635226
2789,169071.46595256508
2790,88449.49176076331
2791,116566.58077554671
2792,54592.44355733633
2793,135928.75141507742
2794,103576.58132599105
2795,119040.99152673424
2796,102441.52485873688
2797,187688.09841617313
2798,98738.75685809576
2799,109786.00272220881
2800,77309.14668008033
2801,112044.88781227007
2802,124161.34448335954
2803,173171.73126747683
2804,122327.24694478129
2805,90825.16157904756
2806,101939.53967879844
2807,165344.72607388417
2808,143267.92229398736
2809,134623.67503970952
2810,125823.64707335016
2811,156061.0871409923
2812,161683.15809495695
2813,171999.02253044563
2814,172073.08073721526
2815,88475.9913228272
2816,223628.70570138784
2817,156439.3248675134
2818,126342.63028894436
2819,184568.937133107
2820,143183.62406159562
2821,98256.45230118677
2822,178706.1593257377
2823,260145.23600774657
2824,170777.10973955266
2825,129489.61585817211
2826,124527.99993600248
2827,141041.73204334514
2828,227186.02266809836
2829,189224.4328773539
2830,238710.38707153825
2831,179788.12640006738
2832,225311.5626818355
2833,317895.00067399105
2834,229514.5822258779
2835,239540.71322178212
2836,191516.977827119
2837,148935.14444212648
2838,142451.32492274346
2839,162684.83872859267
2840,213397.91581266208
2841,209351.87946807832
2842,224942.77981647346
2843,152385.37250294012
2844,173689.86390710872
2845,119577.10263792619
2846,213707.62524354534
2847,212014.6535841202
2848,208700.8097927883
2849,200636.18544399223
2850,271565.16967128904
2851,203425.5059671111
2852,240791.14243883296
2853,234485.54174294655
2854,134283.42376648655
2855,201993.64059349417
2856,208192.3621849656
2857,191097.85509243008
2858,204803.21661392887
2859,114630.93769902969
2860,130454.33206383557
2861,125102.2036368768
2862,182445.73524322812
2863,126068.62870027551
2864,234008.2130989995
2865,141322.68578072282
2866,140888.34958352373
2867,104573.82214177327
2868,105103.47922727448
2869,89322.75473911743
2870,122426.95288994975
2871,86382.20583091163
2872,53542.16232926758
2873,94758.21100751728
2874,135967.75186974794
2875,109740.52974670354
2876,152207.69155812284
2877,156720.1209462031
2878,153702.3399447953
2879,132025.82019863924
2880,115272.18731278149
2881,139280.08852251832
2882,187180.50787957554
2883,216311.18350126318
2884,195996.43708287517
2885,183362.74537883172
2886,217899.87224983133
2887,97222.14469221895
2888,154181.97069453614
2889,61738.146997556825
2890,80434.43408880832
2891,148375.9765579459
2892,38001.02929998327
2893,60699.676122023964
2894,50524.57862411752
2895,327259.50574269803
2896,280565.4752882099
2897,210682.25796165827
2898,157629.78845845335
2899,217507.94213310437
2900,160720.8578273525
2901,201991.2621889663
2902,195014.13183882748
2903,308556.9164534337
2904,345618.90493631636
2905,78638.78780057112
2906,202198.76163732007
2907,107917.75559271134
2908,123652.511107693
2909,165782.2126801086
2910,76373.32987449988
2911,94994.25623758243
2912,145483.31571457445
2913,83052.93781584092
2914,81190.42712187815
2915,82310.05919586403
2916,85638.51056339632
2917,140969.97678072672
2918,118418.43596978327
2919,222722.2236584448
